f1,f2,f3,f4,f5,group
2.0180017583362524,0.07745623179098748,-0.9254553315500585,-0.40963382087309286,0.889827129542432,A
1.1017858956261835,1.625190787177777,0.3169812907040492,0.226780540591501,1.0185516250909288,A
-0.5196912693821565,0.8088018659533324,-0.3074612615263282,-1.7044532467658813,-0.3839531396826416,A
-0.17363327577443394,0.5535923885581646,0.18996004361684882,-1.1052113883017463,-1.009966153978314,A
-0.20387618268146293,1.4585919709023654,-1.0758742299454171,0.0971887651576897,-0.24325434141263802,A
1.6593243753967772,0.8004232019935223,0.6951672577620883,-0.31240694015974046,1.473713632033494,A
-1.4780186381953773,0.1244298606538393,0.9623970528784143,0.2823410614484219,-0.10081453783995852,A
-0.07259474245946365,-0.21871347126935436,0.6532499712500102,0.49988118288727,0.583314711241917,A
-0.05872420865478597,0.10986965742978418,-0.011661677348866577,-0.6215246322010946,-1.1383414280906643,A
1.0661850128194452,-1.8930820493615506,-0.003120506321992115,0.1337625088818199,-0.3629289164576368,A
0.1899134906905965,-0.22445265396705968,2.2384378268402747,0.26481587522545275,0.8480388207736747,A
-0.9978667717798089,-1.408084159449734,-0.699710837441169,-0.4300095331230741,0.24457904731207347,A
0.8786283838192456,0.11580406543797502,0.4397277525896466,-1.3160413294129354,1.1071147369922005,A
-1.9544836425267063,1.6409564521979259,1.0145343103570998,0.05597405665214314,1.332127920927453,A
-0.9924319413967251,-0.15056103744125177,-0.33674822358282674,0.8462606925740113,-0.3025084870109159,A
0.5259784470659785,-0.49100688864584197,-0.03238870229348916,-2.1699810352648803,-0.13586745894886137,A
-0.9425288439545197,1.3080464850422484,0.7712310576715151,-1.6674536472329855,0.04849134535179032,A
0.5606579655286645,0.4417752414062669,1.2843080394619724,0.09364023055917708,-1.4569166742355726,A
0.7608819058490137,1.5444517717525237,-1.6747058934813885,0.06193173935052175,0.06770420217361002,A
-1.0895472525201602,1.1457131300979229,-0.5914597663158991,-0.9236567125938818,-1.0516500837037286,A
0.9240274090295916,-1.05815553041088,0.21923796954808938,0.30560435905918093,-0.7939833838045331,A
0.30168682166743194,-0.05250425544231837,0.33595568688540517,-0.861238285765957,-0.03973038013427951,A
-0.3267609253332721,0.1018435751246352,0.19622400578441707,-0.3480882561491384,1.2933324369329344,A
-1.4810080629824707,-0.8921705997555615,-0.7866377633736958,-1.2366012011003085,0.29514290154736345,A
0.552472919187645,-2.0540530526492176,-1.7318391856348478,0.5659140203009343,-0.5094640111742365,A
-0.7185171610067772,-0.5652041136900486,0.08723106443745805,0.43257665319753197,0.177188032850271,A
0.7391580314216535,-0.5432504217398428,-0.2635034394525667,-1.1554824030161044,0.3528329104350911,A
0.6669822916069588,-0.9946740765322977,0.41011767569158225,-0.581987068194247,-0.0837546017928607,A
-0.5688199835420745,0.584385038543659,-0.7636163756537223,0.49292899040367333,-1.4412736260682002,A
-1.0181732629742455,-0.22208516559814803,-0.2950374904450347,1.2484056514890038,0.8427623415428234,A
-0.3415044164761577,1.5672123195356993,-1.2055069909280998,-1.8118991806634934,0.6298749134567949,A
-0.6436411419801423,-0.47928181372633594,-0.27433428419597194,-1.5376947366349636,2.1214746673449025,A
-0.31729338502429655,-0.9456994750996999,-1.9501140113973134,-1.326034722553986,-0.3555552792495975,A
0.9049689020090542,0.4740367911745024,-1.7693387802889085,-0.9041466986670332,-1.6474897270136513,A
-0.1071781939277164,-1.5170732396439655,-1.4214279943892831,-0.2379063334849182,-0.8401312943560809,A
0.43871926009521633,-0.4097778369009149,0.4791924247860644,0.5418999222692137,2.367836392034049,A
-0.7141126886710485,0.06175428867130199,0.2601486606412266,0.3048483357011848,0.2581957085146561,A
-0.3828741904947293,0.24831996633020453,-1.882394691926753,0.2065627645538924,-0.1851717740473537,A
-0.8842032953772144,1.457972457588746,0.6609517834896598,0.7132048592881997,0.9883746361808455,A
1.6071454172648094,0.24052037289768596,-1.8037659221098847,0.5430732903840041,0.9254276512700119,A
1.7274225017213671,2.898004732634448,0.08483133620249043,1.0805056802686037,-0.3617325276549341,B
4.621747385000473,0.9272888578092016,0.38978932777752395,-0.6637866253834739,1.6930494287320372,B
1.137184760314096,2.4673063064229313,-1.6357855296540627,1.7899861894878706,1.1076112030846679,B
2.891365093509934,1.9054876353230652,0.9613978319637474,-2.5649233758989185,-0.44698303552037205,B
3.7334823733225146,0.4588079080359335,0.4893637348063037,0.5795652199844952,-1.2860618192805895,B
1.4217576631933113,1.6617752346442665,-0.15634366502308322,1.1061544897913764,-1.60818850480547,B
2.6291187049363063,3.756147183490873,-0.3098619452975375,2.1489995965936957,0.6448709169952097,B
3.8571885608483676,2.7688406897985898,-0.23410969180043417,-0.8841311973176211,0.2803597381412498,B
3.3262055103264934,2.1551809619951734,-0.733286151323665,-0.009248015858609565,0.9688221453749379,B
2.966661080101516,4.375177210369562,0.40721778755005766,0.7700374750005563,-1.227380090898184,B
3.1398849268871087,1.5741640856921297,-0.43215539834355,1.8314891363304722,-0.18170682753792408,B
2.484420051017983,1.7991122745976682,-1.048838159022091,0.4060802563160029,0.013403178336927885,B
2.929363055095289,3.9968876616077367,-1.536726586971768,-0.48657902087619287,-0.47815412323835205,B
2.915707955684043,1.8992675708876978,0.8224039243145633,0.9968698564757982,0.3083883222882093,B
3.3010224024486425,1.0364700509201794,1.6648784228553322,1.3924910537210162,-0.14944660092008819,B
2.8960310847255872,1.3591719457975722,-0.07179382793408666,0.6565507128233157,0.8309694510979927,B
2.44293460407172,1.610064058792351,-1.2792369493699565,0.7396299188713479,2.32825532342024,B
4.3890768855614,3.213190893279078,0.5041356856723512,-2.9804136876881535,-0.1373190909969865,B
2.062014559823418,1.7679395251875356,-1.3961088350786666,0.26509417704388516,0.7595108515261684,B
2.9090868226870903,3.8535679743014284,0.1795806467638717,-0.9117076769504429,1.345124758099988,B
1.8101165110438775,0.8603922203933623,-0.08356661324105782,-0.8952676442080005,1.208285293856522,B
3.345576855451884,2.3410652455766505,-0.5717057021945859,0.20354403665030368,-1.0991531582719591,B
2.5244567044904613,0.7689221808207827,0.1360651879420884,-0.33443215019349604,0.18122359319919334,B
1.9086913623210833,2.0193104021669277,0.28823372577265216,0.0913469282217681,0.2779827098290295,B
4.09971307038376,1.610687854088003,1.248588627160149,-0.08546674811952003,-0.03483202494714466,B
4.67268575083222,2.439881033810575,0.8761402117150727,0.3859544996785977,-1.9666879661763026,B
2.7461526698446574,2.5488036284513744,-1.4176190675187341,1.5477699035600692,-0.08917986411251876,B
0.88039063896426,0.05801539482906648,1.7630841841849159,-1.1728722079032234,0.02798515044546892,B
4.076030265448133,1.5458500069784358,0.5090462649258759,-1.529063353575055,1.1946417349644007,B
3.646310184214828,2.651345152103311,-1.1282821429964258,-0.17676079337957254,0.368332257747661,B
2.5457437167179418,1.3749845816278272,-0.8422852688942175,-0.6334127936495736,-0.3439175084581242,B
2.1350998884767103,4.04903679447745,0.5312901623035267,-2.131134940158344,2.8362033587497915,B
2.5700744534147657,4.864405870482315,0.374012122950427,-0.12699221309155295,-0.6170719547439667,B
2.277386306206702,2.575980281407674,-1.431303959745577,0.5308429349255706,-0.1622525988028282,B
1.6397237820788266,1.009189851886627,0.36421293965826207,0.08092833736472169,0.17023044069525733,B
2.0600687751573723,1.1407716328654214,0.868934028479306,-1.1907281149240445,-0.9247602677710771,B
3.915170360236611,1.795145864681747,0.1072679375603239,-1.3018288101128503,-0.9903150074223034,B
2.8145681632083313,1.652859505547984,-0.6118776016442201,1.2341161873072,1.0668214085369867,B
2.0107052027185417,2.105942740464896,-0.7213470574030001,-0.2944082379815894,-0.07024614161736062,B
4.0850036278891615,2.9198835394340477,-0.018728309168422417,1.006066281416121,-0.5824362100856004,B
4.404642917904126,3.46354745306796,-2.043429655076184,0.6350740278169051,-0.4034438135490506,B
3.1449303925268746,1.2983473138602124,-1.7586216290724894,-0.3912265270894433,0.8370191846875503,B
4.1473907997939605,2.5959989764133793,1.514833068432902,-1.2319758018574554,-0.5442200007230366,B
0.7757416280735834,0.9477971555415203,-1.352494460651207,-0.5079205227497149,-0.027970948176268055,B
3.165776512857868,2.6211081517467494,0.05792288951262646,-0.2234193184737486,-0.9047451133744844,B
2.680541763018256,2.5190192096281985,-1.1953122721842628,-0.32385438319008325,-0.27466219724614044,B
1.561324066421349,5.7815316800974585,-0.23738213251352208,-1.1981076299696887,0.22367040109016373,B
1.1514813096040217,4.496708413195769,1.1975807291272182,-0.6845219035328414,-0.8526494145905557,B
2.609232556250625,1.2680986510036945,1.2536658789255792,-1.2078778998396762,-0.404627927032964,B
2.5121762646454773,3.140806894463547,-0.2239798647203671,0.2859030890303938,-0.17964986565351562,B
3.4096626633278975,2.5053667384755953,0.45096880872448025,0.7588103745167997,-0.23293914048619577,B
2.1083129465296815,4.078114511640079,-0.7702221925468234,0.43063196154301014,-0.6257276305335527,B
2.1636415394502846,1.1506512533142281,0.5999552693588645,0.6012405443721681,-1.1557353595714972,B
2.7532424383477156,3.2661239977621683,2.0787671646978576,0.8303396590732383,1.2086006545927173,B
2.7498789793878213,0.759894795975457,0.7072442669463416,-1.0762342911970164,0.10924430291196942,B
2.786380542489204,3.4742338589545287,0.403579540704342,-1.2856563937146839,-0.6732008216336941,B
3.1104105990802378,1.0677555351349948,-0.7541052801282702,-0.8998817615778296,-0.5768258682120776,B
2.4072708552501987,3.2062268978942354,-0.30898770424315347,0.5120681679826402,-1.4311161103693584,B
2.885688206316385,2.4721263818982018,1.000851343288026,0.3956325900705692,-0.6722469291052636,B
3.0667388675627416,1.421448749577121,-0.5377686413714714,-0.321467770694558,-1.5958317244777034,B
-0.2548697470780117,-3.4886444781700554,0.6552721316461192,0.70456014844716,-0.8118080707029334,C
-2.3312008043887484,-2.171548860969742,0.1649814942324831,0.005900713384508285,0.4512355447845433,C
-2.2461385716700253,-0.4466275827281697,-0.565510860896167,-0.500953427260948,0.39096757858678677,C
-2.4417421922629527,-2.01393246201557,1.1606481719138848,-0.6515988863083365,1.5671099808874687,C
-3.2024585972205877,-1.3868951828279135,-0.8589857575521964,0.006694196037877496,2.384744544922215,C
-1.6502555035363315,-4.006843746243511,-0.08921119878289967,0.20270186144454316,0.9107171077396891,C
-0.8896861570023216,-1.0350645024053484,1.0769794336994138,-0.9819633270945659,-1.2193289188470178,C
-1.7720569650521787,-0.7912283611730071,-0.8699959260159351,1.192384478378411,-1.085592818221876,C
-1.9169951791722821,-2.3509601634374584,-1.05427364635178,0.7601036902493178,0.43258161204082674,C
-0.8065745934456234,-0.33955494158529254,0.5280583371818925,0.07321536462421915,-0.8067663226130691,C
-0.49312921522985387,-1.5034507530656742,1.994758514380888,1.845354602334785,-1.3989472615783385,C
-0.8993480294340568,-2.6556043801885862,2.003879949314385,0.020782727889941458,-0.6659589105178275,C
-3.175608533056831,-1.4674579623529989,0.521075954636023,0.15246416861486878,-0.564749189106686,C
-1.0176589644014657,-2.7157766332485975,0.36450442648364184,-0.8873393899744788,-0.08672394456878685,C
-2.4514718583434463,-1.788389079882515,1.6369425371426893,-0.0966311507788556,-0.27569245365705564,C
-1.1374079166081157,-0.8176952132362136,-1.0867142648328303,-0.216423586844788,-0.816034571552522,C
-1.615169319350167,-2.277934933383616,-1.2876969063489134,-2.481070678605614,-1.5438943110881351,C
-2.8961444009786854,-1.6357042325646456,-1.5080542205354532,1.118663199038902,0.18906665393541536,C
-0.28946926601010836,-1.759048441092944,0.214848840862252,-1.2952250517176036,-0.23656621617112944,C
-3.302261816141034,-0.7255316689143905,1.2362584594677282,-1.4005452121420916,-1.3108312509966065,C
-1.0948009719769751,-0.19002828633768698,2.3855801623612596,0.4795176769718268,0.15075201046615994,C
-1.8754536908133226,-1.6232648454622136,0.5277889468529019,-0.37538343108382377,-0.9568868934360957,C
-1.6483389486309452,-3.622804114286355,1.1378438754564963,-1.1694833274260676,0.5039415877509928,C
-1.7920714443335064,-1.1651739681211266,0.8550372418944996,-0.6397676123660431,-1.0399944328429,C
-2.240485106099725,-0.8321009768658165,0.7794392137422431,-0.4801764563050464,-1.047805058669096,C
-0.6366092825752219,-1.6608603022637682,-1.41199266990099,-0.4785583769086653,-1.2863093393589193,C
-1.733003486164468,-0.6965682868082644,-0.6667402137596966,-0.25475260211346257,0.8284164323896259,C
-2.142380339876841,-1.5653703859943253,0.6612242361072704,-0.24370275955739265,-0.8385994987353883,C
-3.3551065544575174,0.49494809822909214,0.22495816609907493,-0.7670140290361406,1.0831752138296171,C
-0.9585588355705847,-3.4374467872480916,1.9206704843821176,1.0358927771455149,-2.2609296756025676,C
-1.7212697520185838,-2.1801061142035545,-0.3707028249961677,1.5385365190521876,-0.6151389280635939,C
-1.1113238733313477,-1.446228125948256,1.1411300235261164,0.36893440028871566,1.1877590599194805,C
-0.5911094616164905,-2.030563162247865,0.8996518815520252,1.0503192559233483,-0.6370367407714705,C
-2.386699996763838,-1.9939914577464588,-1.0778015148998512,-0.21257184017073313,-0.2503020676359105,C
-3.3596078585733333,-0.5762189195110972,1.38513345111567,1.0136220970651109,1.263680829274795,C
-1.9588450812128075,-0.4775993457977068,-0.44043919105285184,1.8841405943045817,-0.8148893266625084,C
-2.660343918280582,-1.305801214865614,0.8576775056378055,-0.19786770360860134,-1.3289302690826832,C
-3.7333515946974707,-0.2944175794945585,0.6963803171776917,-1.5636685811830435,-0.3510925187802422,C
0.03835021157976559,-2.2568026436465023,0.9382858949696351,1.8433440513929207,1.0095160757920214,C
0.005798008843775904,-0.3943466078439777,-0.017872427807932915,-2.34781155813163,0.06811462475265836,C
0.21790629438402043,-1.937908212335501,0.09754130429625389,-0.09542769840108321,-0.43367334091166204,C
-2.1973281089501975,-0.5863033396940786,-0.08727798128042047,1.2490468170098177,-0.08568129384138819,C
-4.360348689311198,-1.3096740462008265,0.6664272351382754,-0.9045310387389014,0.17191908636277747,C
-1.5423231495724674,-0.8208744227129549,0.9449705829147785,-0.029291913360572054,0.6412651424530751,C
-2.148548695169825,-3.162541706491226,-1.5324564540487955,-0.6951930705305411,0.8885573120632191,C
-0.2426196543281618,0.09471735078212373,-1.1289950340169783,-0.4240245389815185,-0.040836666570620996,C
-2.3105604649316573,-1.958703562919862,0.5610359173386847,0.6835092987923427,0.009538739924894313,C
-1.2226695069875204,-1.247905633188333,1.6672544277328174,0.8127737371434621,-0.24148710843393995,C
-2.0257170003147964,-1.5494720239477877,-0.8740273509099961,-1.2634810114506947,0.46390093497666135,C
-1.8091275492783634,-1.7562776388091892,0.9554343835021251,-2.123373454925874,-0.033629801732575,C
-2.2483054692532587,-2.2266247034814137,1.6475287444146343,1.497542264338512,-0.38559173320898726,C
-0.6739539500497971,-1.296781534039772,0.5254436724485019,0.9484687784154531,1.361967693697305,C
-2.816359172211235,-2.039325933972776,-1.0746668745566514,-0.3434747671711455,-1.436257851457297,C
-2.3449838258622484,-1.2513167991715546,0.739263140149571,0.06050469941029914,-2.0311581926204045,C
-1.052747812212654,-0.8646528402124244,-0.11551338311401484,-0.386393072144291,-0.32843350930032594,C
-2.140093777069728,-2.5339549359567153,-0.35001444005530225,-0.5113926324547683,-0.2513327012153766,C
-2.57136466450915,-0.3309329463892148,0.5051503597597023,0.45239332922652403,-0.3784329469857515,C
-2.2179001682430513,-3.214856686353742,-0.1184788846885985,-1.1489990108199093,0.3461237937165458,C
-2.33225083434818,-1.3075304459435497,-1.763194857053039,0.4247317893884328,-0.16778172120844126,C
-2.9899705191275414,-0.7288450039278924,-1.512895925742608,-0.2683401398979595,-0.1438348189259415,C
