mean,log2fc,pvalue
10.086948815952685,-0.8673941421037962,0.0046000631228410175
7.171174384858539,0.06248312645153182,0.06450064019985692
9.092717386658027,0.35153012503196746,0.9565708507591519
7.799603709462465,1.7429055062339929,0.09420157184072589
5.331959032037989,1.1681507765098713,0.9863308278898181
6.205640272270081,-0.5465095353366406,0.0037092503684268315
7.0862445349962755,2.5197315579147315,0.1942859180872581
6.077299088599638,-0.43502980447508566,0.00018680859043159425
6.775143986595998,-0.5965507387676139,0.6200392505584341
9.677801709586555,2.126548136950435,0.0005141431158841341
8.63311496494463,1.2367507687182737,0.3078375007047388
8.056299029007398,0.5031977408135291,0.7056519649964219
8.03833791255244,1.343258199476305,0.23761546898320365
6.611630726888286,0.6434091827639932,0.14287744025644034
8.743876546784529,-0.2696128797064218,0.36735675850319255
8.085559610061166,1.00128393951411,0.3030449703647583
7.6767205202470254,0.8291783771824693,0.4250291591778157
9.193065372677294,0.4873979264626153,0.9953704851305851
8.467960755628848,-0.009566545428423199,0.009684615199448804
7.733737171851008,2.316171347771517,0.6834816204955613
8.836587155792147,-0.6607145675935624,0.00392538213315876
8.939819858050457,-1.3484470698133797,0.22885904586564826
9.742632882402408,-0.11674119928931438,4.787820239569647e-07
8.414263251337417,-0.7696747778790584,0.2919471487420626
8.597585381689136,-0.20105050741775457,0.0015379459742728733
9.191592404426853,0.7907956879792326,0.020201033403401496
6.490881718223961,-0.9733415131212781,0.008439488424464386
7.375305868035718,-0.5848116447053936,0.11659465846208833
9.922909429739295,-1.084061056940569,0.0007862913056513693
7.143390235896303,0.37180382435527626,4.457608802543365e-08
8.22606116560234,-1.4113259754887253,0.017975516676680178
7.916292274225805,-1.2647655710414423,0.07823082352630864
8.473769990545538,0.024016736452472046,0.6887142780440362
9.240835082779856,-0.71294854109924,0.5813361989959399
7.409860039102931,-0.28054742102465297,0.0020700160536459445
7.0803087007253165,1.9993798051614897,0.5045908547245175
9.646374046707535,-1.6436097714572342,0.009271129713411824
8.001651458979563,0.4657647909141831,0.47476419628381195
8.914872667352425,-0.6795429001993342,0.23909166772323986
9.561445099075149,1.9031528866625007,0.6463299445600902
10.165238906094945,-0.2717840050820813,0.6847674243923376
9.936320874250395,0.2533494028220485,0.03665573132392697
9.959524390544479,-0.7582017070411846,0.6451159454046085
8.352161740952745,-0.7311399076653804,0.48813961224570596
9.893840893931532,1.2741036539297739,0.6329398089542367
8.3808862019137,1.8141883405999772,0.09752862029482855
7.2735349131818445,1.6752223894204816,0.011789379309245125
8.777472347318303,0.09705028180989633,0.03537216481147195
10.062217859760617,-1.965322449962174,0.02174684075394446
7.2359902790678445,-0.7843626222105263,0.9445083663103837
5.233100416048343,-0.5339209781133185,0.0015344743386632115
8.73969136378083,-0.11597913012588339,0.8917613900332135
7.944225078415406,0.47678167109845915,0.08206547991026471
7.8600682392065835,-0.8597772404265872,0.22277519066793555
6.819418019700478,-0.07073328953197627,0.19168886989475195
7.944077224987517,1.5701009775725303,4.837769446354587e-09
9.33201933610355,-0.5605378300452922,0.37236223627097564
7.909581899700268,-1.488442345152801,0.04831662994858116
9.604271317140508,0.6288253069229433,0.03600239139739472
7.08949188852463,1.7866837303594123,0.3728659602596553
7.679009036187729,0.8176201884336409,0.06811371643949612
7.178374347148931,0.4818473093318288,0.002062340314494862
5.499049966129622,1.1381579613281392,0.31072610896101804
9.359279434618397,-0.7928535998113694,0.027257279025259346
7.96734376475889,-0.00845387754710259,0.0236185882436421
6.570303408764147,0.5616598270933244,0.28063266088392025
6.7347095190807105,0.23577042658028177,0.009759377294066111
5.454761473482186,0.36076315321198915,0.5044054027014817
8.244222392823863,0.36850470530131146,0.13695084374516986
7.272459025441818,-0.6700166217709237,0.5481939229865421
8.012827052658212,-1.4947329613924423,0.011336138258565333
8.083852981584755,0.21112652239076496,0.014677789343395137
5.692071992423098,0.3029278464746798,0.0003862773565472262
6.546974110930902,0.7218497968577305,0.007350636041107841
7.536513332601387,-1.1021561060566634,0.014524004961458796
7.929568762887274,-0.08761085924956588,0.4235046481749258
8.0715704562154,-0.4710160593560476,0.07684487109599644
9.356568081030579,2.2495743664943504,0.13895782506405238
8.86368813072773,0.23495008287499247,0.6105260860175068
5.9225363327180816,0.48576797020739826,0.2975127116943204
9.609752827780117,-0.10224754829811857,0.8574822443310688
9.282830527304842,-0.8683604129657693,0.3721200027992798
5.739847950668253,-0.05656241106919518,0.16445125772268918
9.581182611206199,-0.9931054142672816,0.10695166042781694
7.94779777657374,0.7524124836560554,0.2592808609668917
8.144488745711804,-1.2078342883608746,0.24619531186782614
7.9258113174381535,0.3968343765391124,0.023327010871792935
7.856730772385435,0.8696072200033855,0.15759720180081901
8.561583030080817,0.5540740223492732,0.33418287263342533
7.881760183611689,-0.35079890881473486,0.06771743680994184
6.80017621135557,-0.274279483133215,0.008848471296429976
5.718068131532346,1.0431869588150116,0.19925796912220042
7.2060077215602,-1.8569552342384996,0.4487418189664312
7.904653957552119,0.07425608108048992,0.043524613478732946
8.051345811299965,-1.9593158057853943,0.8666962183561226
6.2612116431217935,0.808232202493007,0.16288969562276367
7.325009158862996,-0.4265053336881902,0.010564241927862886
7.732096886706428,0.09522091980203824,0.037976947814114044
7.473974818429139,-0.9186607895538941,0.004495779411571966
7.386034296100119,0.10632349073443405,0.24094021349544312
9.183890554300948,0.16877884195488008,0.1797804687339445
9.696850900085913,0.2431480977794328,0.0024988179659440985
7.625637780957138,0.07656077367213306,0.05448470873436014
8.25470873597888,0.8640072720207901,0.44111028747214226
6.546744111854668,1.1498254155930154,0.5757731474104496
7.992919713493886,0.41337233629749925,7.282529994338748e-06
2.984798033543176,-1.0568247550472814,0.04286042796835678
6.771828384743828,-1.4113797177192944,0.27685503461318733
8.078016090015792,-2.4437199313164206,0.007923526858422488
8.68437786801838,0.07343142983148367,0.0020109190597991967
7.2505426156315,-1.126954552700272,0.010355177348382594
7.360605695870459,-1.621312075740941,0.004723800745965506
6.443277976283079,-1.0359330220497276,0.0015024168521823116
9.309086034667466,-2.344962289015491,0.0012631706084662664
9.02423389352905,0.13891771689120228,0.31076649290163444
9.164882502865392,-0.2611572476979568,0.36554842823057815
9.632528673782941,0.7039427170598055,0.24677787175430627
9.655938144435662,1.0280001502907028,0.6147608150225475
7.507749617015805,-0.2996580020606624,0.9523118527732812
8.225668602801543,-0.9042206521399764,0.07861067345909935
7.020757397831406,0.8627669693676701,0.03973251941546728
9.306373651744115,-1.5068237436831335,0.0011755397732232107
9.653576623106586,-0.34654606135048494,0.5691195583903016
7.659893775728642,-1.0311432003003655,0.3951161526833242
8.92988578755652,-0.17079157266976663,0.5279043965731026
6.660086359114846,-0.27306883682938937,0.08263943121067867
7.8871669042785895,-0.7849772872021574,0.6178457634088769
8.24820733212728,-0.37217996823866906,0.6852685954251334
8.051714699905311,1.1171527591313273,0.22735148281971151
7.790157442149796,0.16631505033886193,0.6161925887097801
8.344120453708433,0.6281586198550954,0.5078493917495001
6.670640564329801,1.7374255072341147,0.34474305730326693
7.971835455810312,0.14090817760444996,0.8521401198328741
